score,best_tile
452,32
1368,128
912,128
1124,64
2300,256
1960,256
968,128
468,64
1384,128
1040,128
1308,128
2288,128
1028,128
2016,128
1576,128
1024,128
1100,128
292,32
1364,128
1316,128
1404,128
556,64
1172,128
1556,128
1400,128
2892,256
1400,128
1108,128
888,64
1336,128
2128,128
628,64
828,64
1192,128
744,64
928,64
800,64
2656,256
1656,128
648,64
1480,128
2108,256
888,64
1152,64
840,64
1176,128
1520,128
496,64
1072,128
764,64
700,64
2976,256
476,32
672,64
1076,128
408,32
1416,128
728,64
772,64
2952,256
2708,256
888,64
1340,128
448,32
1012,128
2072,128
1160,128
1352,128
904,64
2924,256
832,64
260,32
1468,128
1024,64
1768,128
704,64
1424,128
1176,128
780,64
980,64
728,64
1268,128
3016,256
960,64
1396,128
1580,128
1420,128
1160,128
1212,128
1728,128
708,64
1196,128
1896,128
2056,128
1984,256
856,64
640,64
812,64
1420,128
1484,128
1172,128
564,64
956,64
560,32
1304,128
984,64
888,128
676,64
1328,128
1428,128
1376,128
1864,128
1080,128
1480,128
732,64
2232,256
1996,128
1564,128
2184,256
528,64
1212,128
2664,256
1480,128
672,64
596,64
1284,128
468,64
1340,128
1144,128
548,64
1268,128
636,64
976,128
340,32
860,64
1000,64
576,64
1332,128
732,64
1152,128
912,64
1296,128
528,64
1132,128
1468,128
1076,64
1000,128
688,64
868,64
604,64
1084,128
460,64
1740,128
416,32
1320,128
588,64
640,64
856,128
1460,128
1416,128
2148,128
1112,64
1196,128
696,64
1312,128
1540,128
536,64
2460,256
1372,128
1084,128
712,64
936,64
1376,128
580,64
1384,128
1004,128
600,64
1028,128
1340,128
1240,128
824,64
1232,128
1316,128
456,64
692,64
676,64
668,64
2252,256
1096,128
1356,128
776,64
1216,128
1372,128
1144,128
1384,128
1208,128
2000,128
864,128
1140,128
508,64
1068,128
1192,128
936,128
1492,128
740,64
680,64
2252,128
1628,128
1392,128
1204,128
464,32
792,64
1544,128
1704,128
1528,128
784,64
748,64
1264,128
652,64
1540,128
772,64
1080,128
1160,128
1604,128
2396,256
980,128
1032,128
524,64
764,64
1692,128
904,64
840,64
1608,128
1312,128
1080,128
876,128
680,64
2428,256
724,64
808,64
944,64
756,64
1136,128
1324,128
760,64
604,64
540,64
1272,128
568,64
1172,64
2144,256
1292,128
928,64
1604,128
1240,128
1376,128
1636,128
1080,128
1516,128
680,64
664,64
1332,128
1612,128
984,64
1336,128
1456,128
784,64
1148,128
1184,128
1840,128
1320,128
592,64
1228,128
1644,128
1604,128
588,64
1328,128
888,64
2304,256
472,64
1444,128
480,64
1616,128
636,64
680,64
1280,128
1260,128
1096,64
380,32
892,64
1384,128
1904,128
484,64
644,64
1464,128
1068,64
512,64
800,128
1352,128
760,64
1184,128
844,64
692,64
336,64
704,64
632,64
1048,128
2384,256
2776,256
708,128
1364,128
984,128
1692,128
1088,128
2636,256
596,64
1100,128
1500,128
2152,256
1804,128
1344,128
1332,128
2112,256
1288,128
1520,128
1248,128
564,64
1244,128
748,64
2676,256
704,64
380,32
3172,256
188,16
1048,128
1320,128
1360,128
1324,128
1028,128
564,64
1336,128
1256,128
684,64
1332,128
808,64
1064,128
736,64
2400,256
1268,128
1472,128
984,128
1684,128
2340,256
1624,128
892,64
1492,128
1920,256
676,64
2760,256
1332,128
448,64
1060,64
3072,256
2584,256
1256,128
744,64
588,64
1136,64
2988,256
900,64
912,64
1496,128
532,64
976,64
1228,128
1348,128
584,64
904,128
2204,256
1108,128
928,128
2120,256
1392,128
1104,64
1272,128
1228,128
2188,256
1884,256
1172,128
928,128
484,32
1364,128
1304,128
632,64
736,64
1300,64
996,128
2064,256
1404,128
916,64
776,64
2448,256
648,64
1320,128
1188,128
972,64
1104,128
1304,128
996,128
632,64
712,64
1600,128
680,64
692,64
1548,128
992,128
1264,128
1396,128
616,64
1400,128
864,64
748,64
1564,128
1044,128
612,64
1972,128
1212,128
2656,256
584,64
1400,128
1284,128
2636,256
1064,128
632,64
980,128
1144,128
680,64
1552,128
716,64
1316,128
848,64
492,64
1536,128
2176,256
1084,128
1324,128
556,64
512,64
680,64
700,64
836,64
816,64
1648,128
732,64
1376,128
740,64
1332,128
684,64
624,64
544,64
1020,128
1492,128
1400,128
232,32
748,64
4476,512
1068,128
3556,256
1072,128
1004,64
2804,256
1228,128
2348,256
996,64
1408,128
1464,128
636,64
2264,256
996,64
1096,128
572,64
896,128
1576,128
964,128
1368,128
464,64
1416,128
1468,128
1852,128
692,64
1224,128
1256,64
664,32
1392,128
1296,128
820,64
716,64
1404,128
980,64
1636,128
724,64
1056,64
1324,128
2208,128
1576,128
1380,128
2576,256
440,32
1436,128
1120,128
1800,128
1592,128
976,64
616,64
584,64
1284,128
1536,128
2704,256
1260,128
1004,128
1284,128
2532,256
1104,128
816,64
792,64
512,32
960,128
1564,128
532,64
1296,128
1324,128
1396,128
1600,256
652,64
552,64
1192,128
672,64
1440,128
788,64
656,64
812,64
1156,128
1668,128
1396,128
1252,128
2300,256
2216,256
1136,64
360,32
564,64
1400,128
548,64
2304,256
1076,128
1452,128
1128,128
1588,128
2076,256
1640,128
388,32
2144,256
1108,128
2424,256
1068,128
752,64
984,64
2092,256
1416,128
364,32
1216,128
2368,256
1412,128
592,64
804,64
1064,64
600,64
864,64
512,64
1184,128
1236,128
2020,128
1612,128
1576,128
1148,128
592,64
528,64
500,64
1200,128
2284,256
1072,128
508,64
1320,128
596,64
1136,64
1320,128
568,64
1412,128
1556,128
788,64
2048,256
1456,128
1308,128
1496,128
1436,128
576,64
1324,128
2328,256
740,64
1252,128
992,128
608,64
352,32
1708,128
2028,128
2272,256
324,32
2908,256
2652,256
828,64
1028,64
500,32
1196,128
732,64
564,32
700,64
1096,128
1272,128
588,64
1272,128
1172,128
608,64
1152,128
908,64
1280,128
1316,128
1212,128
640,32
636,64
376,64
1228,128
724,64
2064,256
1020,64
2824,256
1216,128
1252,128
808,64
848,64
1116,128
736,64
1260,128
1312,128
548,64
1052,64
1308,128
1336,128
576,64
1524,128
2392,256
932,128
900,64
1400,128
1308,128
944,64
1588,128
852,128
2812,256
1240,128
2072,256
1360,128
440,32
1012,64
1568,128
1372,128
2004,256
1188,128
1304,128
2580,256
308,32
688,64
2240,256
1244,128
2484,256
1108,128
628,64
2292,256
2264,128
904,64
1436,128
1788,128
432,32
240,32
2456,256
1204,128
1460,128
1292,128
2236,256
1072,64
2744,256
680,64
1352,128
900,64
984,64
432,64
1048,128
968,64
1768,128
1264,128
1452,128
1112,128
1344,128
904,64
2332,256
1432,128
480,32
1440,128
572,64
1824,128
1040,128
632,64
1200,128
1628,128
1228,128
2332,256
1556,128
716,64
748,64
864,64
1340,128
816,64
728,64
1532,128
3088,256
664,64
2932,256
2804,256
1452,128
1436,128
1776,128
636,64
1236,128
1212,64
1996,128
1416,128
3316,256
1144,128
572,64
720,64
1836,128
1124,128
1312,128
876,64
976,64
1332,128
2336,256
4536,512
588,64
1292,128
1996,256
1684,128
360,32
588,64
1720,256
672,64
1076,128
1280,128
2112,128
848,64
936,64
1804,128
1356,128
1328,128
2016,128
572,64
692,64
1180,128
1168,128
1888,128
1440,128
1064,64
312,32
1236,128
2864,256
1572,128
676,64
720,64
1276,128
492,64
1088,64
1320,128
1036,128
836,64
1972,128
3108,256
2748,256
660,64
2744,256
944,64
896,64
1160,128
724,64
556,64
1832,128
472,64
1208,128
576,64
1240,128
1220,128
1612,128
1644,128
1236,128
2492,256
1924,128
2000,256
1336,128
1388,128
1328,128
2844,256
556,64
1040,64
996,128
580,64
924,64
1356,128
1036,128
436,64
1484,128
2648,256
1508,128
392,32
2140,256
556,32
1368,128
660,64
1500,128
1616,128
1420,128
1384,128
1488,128
1372,128
1468,128
688,64
884,64
972,64
224,32
1968,128
1220,128
824,64
1040,128
2920,256
264,32
996,64
1080,128
696,64
1880,128
2300,256
956,128
2256,256
2080,256
640,64
1320,128
1820,128
2816,256
552,64
1808,128
1580,128
1720,128
380,32
3248,256
1048,128
1240,128
768,64
1164,128
616,64
920,128
1524,128
1596,128
2032,256
2180,256
2756,256
1128,128
692,64
832,64
820,64
1220,128
1292,128
2952,256
1228,128
1680,128
1508,128
2160,256
1100,128
932,128
996,128
892,128
760,64
1608,128
1276,128
1268,128
1396,128
1216,128
2424,256
928,64
1976,128
576,64
1148,128
2460,256
508,64
424,32
860,128
1316,128
400,64
2084,256
2248,256
1160,64
2356,256
2872,256
1276,128
1528,128
2240,256
2780,256
1948,256
1056,128
2428,256
1228,128
1320,128
824,64
588,64
712,64
2260,256
2428,256
1352,128
1268,128
896,64
872,64
604,64
2384,256
1420,128
1052,128
1256,128
1184,128
2116,128
980,64
308,32
1000,64
840,64
1396,128
2952,256
756,64
976,64
1332,128
2180,256
1132,128
1720,128
2096,256
420,32
1356,128
2220,256
2404,256
868,64
532,64
752,64
2304,256
1492,128
496,32
1068,128
1312,128
692,64
452,32
1608,128
1684,128
1288,128
1224,128
1252,128
1068,128
2340,256
1632,128
1308,128
692,64
1920,128
1412,128
712,64
2504,256
1216,128
620,64
1096,128
1332,128
2048,256
668,64
1324,128
584,64
716,64
696,64
1076,128
1392,128
688,64
1252,128
1564,128
956,64
1944,128
1000,64
1556,128
1088,128
1040,64
872,64
2876,256
352,32
348,32
724,64
1308,128
1072,128
1528,128
1212,64
1012,128
764,64
1436,128
1164,128
1376,128
608,64
2480,256
1056,128
648,64
700,64
2556,256
1944,128
4112,512
1296,128
1568,128
932,64
1348,128
1272,128
356,32
1648,128
712,64
1152,128
1528,128
1556,128
1572,128
1564,128
1468,128
1244,128
1192,128
424,32
712,64
1960,128
3800,256
2196,256
1044,128
592,64
1264,128
1852,256
1120,64
1820,128
1628,128
316,32
288,32
2828,256
2292,256
960,128
788,64
2676,256
708,64
1236,128
1392,128
1616,128
844,64
472,32
1372,128
1268,128
1036,128
524,32
1888,128
1248,128
236,32
1144,128
388,32
1080,128
5240,512
1496,128
2564,256
2416,256
660,64
1668,128
1096,128
1052,64
436,32
1416,128
1316,128
1132,128
436,64
1548,128
780,64
1248,128
828,64
1132,128
1124,128
1084,128
1708,128
304,32
568,64
984,64
728,64
1528,128
764,64
760,64
396,32
2824,256
1552,128
824,64
1652,128
644,64
1848,128
1280,128
1380,128
872,64
556,64
312,32
976,64
756,64
2388,256
584,64
1852,256
680,64
980,128
1980,256
1448,128
1420,128
1048,128
1124,128
744,64
2192,256
1216,128
1468,128
1212,128
1068,128
1840,256
1204,128
1468,128
1004,128
1088,128
1556,128
704,64
676,64
1380,128
668,64
912,64
1364,128
1464,128
672,64
492,64
648,32
732,64
1328,128
1412,128
816,64
1336,128
1372,128
1368,128
1276,128
1676,128
444,32
1984,128
1148,128
1232,128
1412,128
1548,128
1828,128
2332,256
1360,128
1208,128
1032,128
2640,256
1804,128
1848,128
632,64
1676,128
584,64
1556,128
1408,128
1196,128
1168,128
668,64
1204,128
1664,128
748,64
1396,128
632,64
776,64
1328,128
1452,128
1220,128
1340,128
1376,128
796,64
904,64
1240,128
672,64
932,64
1136,128
1076,64
1824,256
892,64
2732,256
744,64
668,64
1148,64
504,32
716,64
1072,128
968,128
336,32
712,64
2928,256
1372,128
1948,256
1392,128
1308,128
936,64
776,64
1632,128
800,64
1200,128
540,64
616,64
780,64
524,64
1504,128
2492,256
696,64
644,64
1200,128
1244,128
1544,128
2160,256
1152,128
992,64
1708,256
1952,128
1520,128
600,64
1492,128
968,128
1440,128
1100,128
2040,256
1160,128
720,64
1328,128
1892,128
1392,128
1684,128
1212,128
1352,128
1100,128
1220,64
828,64
1216,128
604,64
2556,256
2432,256
1776,128
1288,128
1004,64
784,64
464,64
724,64
612,64
2196,128
1108,128
1228,128
504,64
416,64
1112,128
1084,64
720,64
784,64
796,64
1304,128
2168,256
1096,128
428,32
1452,128
856,64
1328,128
2712,256
1024,64
572,64
1692,128
724,64
356,32
680,64
476,64
1468,128
1912,128
416,32
644,64
732,64
1484,128
1248,128
1076,64
1220,128
476,32
2364,256
1852,128
1212,128
876,64
1136,128
1564,128
2064,256
692,64
736,64
744,64
1460,128
1192,128
628,64
1868,128
676,64
996,128
1356,128
1148,64
2956,256
2348,256
616,64
1448,128
1176,128
1428,128
1632,128
712,64
2372,256
1660,128
996,128
368,32
1040,128
1360,128
688,64
1704,128
2692,256
1756,128
860,128
2484,256
2336,256
868,128
1064,128
1168,128
1468,128
828,64
2696,256
1432,128
2944,256
1140,128
364,32
1108,128
368,32
720,64
888,64
1304,128
1428,128
1628,128
2108,256
1108,128
824,64
1480,128
1860,128
2388,256
1824,128
864,128
860,64
1224,128
1248,128
1052,128
444,64
688,64
660,64
856,64
740,64
2960,256
916,64
696,64
564,64
1312,128
628,64
500,32
1032,64
2756,256
1156,128
1760,128
808,64
792,64
1448,128
776,64
720,64
396,32
1180,64
1552,128
668,64
1428,128
1876,256
1604,128
872,64
728,64
1804,128
896,128
2120,128
1220,128
2160,256
944,64
2676,256
1660,128
988,128
540,64
1396,128
2040,128
988,64
572,32
400,32
1420,128
1620,128
284,32
1476,128
1504,128
700,64
708,64
1236,128
1008,64
1032,64
688,64
3020,256
260,32
800,64
1344,128
2008,256
1524,128
1608,128
2304,256
1184,128
1256,128
2988,256
816,64
1272,128
684,64
1124,128
2540,256
1404,128
1136,128
2588,256
844,64
916,64
1284,128
2252,128
1324,128
932,64
908,64
1156,128
2340,256
1236,128
1240,128
908,64
1644,128
576,64
1204,128
2872,256
1660,128
2304,128
492,32
992,64
2104,128
1556,128
2656,256
2124,256
1336,128
712,64
784,64
1236,128
1396,128
1268,128
2496,256
432,32
1376,128
1344,128
1200,128
2456,256
924,64
1136,64
2084,256
1280,128
684,64
336,32
1456,128
2156,256
1460,128
912,64
1600,128
1400,128
856,64
1552,128
1284,128
1420,128
864,64
1536,128
2304,256
252,32
780,64
972,128
968,128
364,32
1324,128
912,64
748,64
1288,128
1228,128
812,64
3020,256
2080,128
1388,128
1600,128
652,64
888,64
556,64
2260,256
1596,128
1284,128
556,64
1300,128
1376,128
752,64
1692,128
684,64
784,64
580,64
568,64
484,32
956,64
620,64
1164,128
432,32
1040,128
664,64
2376,256
1520,128
144,16
1132,128
1204,128
1508,128
2824,256
704,64
856,64
1408,128
3052,256
536,64
1012,128
996,128
360,32
1412,128
1524,128
2896,256
1576,128
1168,128
344,32
1416,128
400,32
1196,128
1000,128
684,64
2184,256
1488,128
1392,128
572,64
2824,256
708,64
1948,256
2064,256
4004,512
1168,128
1244,128
2816,256
2360,256
616,64
1444,128
1404,128
2616,256
1144,128
504,64
2172,256
980,128
1644,128
1272,128
1248,128
1272,128
1172,128
556,64
1140,128
928,64
1320,128
1088,128
676,64
1208,128
1336,128
512,64
2008,128
1492,128
2376,256
460,64
1216,128
1284,128
1472,128
1532,128
1928,128
764,64
1528,128
1452,128
1348,128
1420,128
1316,128
1348,128
1108,128
1064,128
1224,128
928,64
1240,128
884,64
580,64
2020,256
1732,128
596,64
528,32
2444,256
1192,128
836,64
716,64
800,128
672,64
1220,128
716,64
2196,256
2916,256
1388,128
1544,128
748,64
1676,128
780,64
1612,128
728,64
1236,128
1764,128
1096,128
356,32
1076,128
2364,256
1564,128
2092,256
1064,128
1348,128
636,64
1176,128
2804,256
508,64
1376,128
1016,128
1436,128
1684,128
1864,128
1588,128
1272,128
984,64
1112,128
396,32
772,64
1384,128
1632,128
1336,128
1372,128
684,64
3032,256
1716,128
2096,256
800,64
672,64
2172,128
1340,128
596,64
1060,128
1632,128
896,64
1388,128
696,64
1180,128
724,64
1264,128
2924,256
544,64
1284,128
1288,128
1296,128
824,64
1732,128
604,64
796,64
604,64
636,64
672,64
568,64
1056,64
1332,128
1560,128
544,32
1096,128
2528,256
1300,128
2272,256
736,64
240,32
2924,256
1468,128
1480,128
1468,128
1512,128
1432,128
744,64
1344,128
2068,128
1596,128
1472,128
644,64
2384,256
2132,256
1552,128
948,64
1256,128
1380,128
1328,128
544,64
684,64
468,64
1456,128
1092,128
1412,128
1276,128
412,32
464,64
432,64
2840,256
692,64
1396,128
952,128
1412,128
2896,256
1468,128
1368,128
528,32
620,64
1768,128
680,64
1064,128
608,64
2332,256
1068,128
1344,128
792,64
1276,64
1172,128
968,128
276,32
1644,128
400,32
1172,128
1468,128
1452,128
1808,256
1112,128
492,32
932,64
416,64
1364,128
1648,128
1076,128
1184,128
996,128
944,64
1352,128
428,32
2036,128
1320,128
1140,128
2288,256
672,64
2504,256
1272,128
620,64
2012,128
1488,128
1476,128
724,64
784,64
1232,128
1376,128
2436,256
776,64
1236,128
1088,128
3016,256
1252,128
736,64
812,64
1012,64
2704,256
1140,64
488,64
1628,128
1344,128
596,64
1300,128
1468,128
632,64
616,64
1116,128
3336,256
2200,256
1024,128
1400,128
680,64
2980,256
1000,64
816,64
652,64
1396,128
1040,128
916,128
1100,128
1624,128
1148,128
704,64
1444,128
1084,128
1052,128
1156,128
1380,128
840,128
2128,256
1232,128
848,64
2032,256
1488,128
1112,128
600,64
2868,256
888,64
640,64
3120,256
2320,256
1248,128
636,64
1048,128
1908,128
1264,128
2392,256
784,64
884,128
1060,128
2920,256
1232,128
780,64
752,64
340,32
760,64
1324,128
2032,128
620,64
1436,128
1588,128
1292,128
960,64
828,64
1100,128
816,64
1288,128
468,32
360,32
944,128
1232,128
1032,64
808,64
1032,128
1088,128
1628,128
2036,256
692,64
1352,128
1176,128
800,64
944,128
1336,128
592,64
1256,128
844,128
812,64
464,32
368,64
2208,128
1268,128
1964,128
1376,128
2056,256
540,64
1144,128
792,64
2832,256
1092,128
2252,256
596,64
1232,128
1416,128
2696,256
1076,128
1164,128
2404,256
1368,128
2680,256
1432,128
1764,256
1328,128
1440,128
2332,256
2368,256
624,64
268,32
1296,128
1320,128
1076,64
780,64
1552,128
1932,256
784,64
1356,128
1740,128
1632,128
644,64
1304,128
1960,256
1132,128
1136,64
1704,128
1112,128
1572,128
1356,128
1664,128
4520,512
1488,128
1052,128
668,64
1116,128
504,64
1488,128
1508,128
1652,128
1396,128
1596,128
1780,128
620,64
1452,128
1860,128
1092,128
992,128
1068,128
2452,256
948,64
1364,128
632,64
1232,128
1504,128
984,128
1032,128
1348,128
964,64
780,128
1396,128
2924,256
668,64
2196,256
1116,128
1012,64
1180,128
312,32
796,64
784,64
1244,128
716,64
504,32
976,64
1452,128
1844,128
3020,256
520,64
1336,128
1476,128
1208,128
676,64
1440,128
1044,128
360,32
1028,128
1516,128
2128,256
612,64
524,64
1604,128
1816,256
2872,256
1072,128
1396,128
1296,128
744,64
2272,256
1328,128
368,32
1020,64
608,64
428,64
972,64
280,32
2768,256
2228,256
1624,128
1344,128
1456,128
480,64
1156,128
788,64
1220,128
712,64
980,128
984,64
704,64
1880,128
2364,256
2468,256
1324,128
1516,128
1408,128
1460,128
1960,256
1596,128
1432,128
872,64
1312,128
656,64
968,128
1176,128
2212,256
1560,128
2980,256
632,64
2892,256
1808,128
784,64
660,64
988,64
1016,128
424,32
772,64
604,64
740,64
308,32
1404,128
504,64
984,64
1440,128
680,64
3084,256
1520,128
1476,128
1392,128
1072,128
964,128
788,64
484,32
1440,128
1332,128
1452,128
1868,256
812,64
852,64
1364,128
884,64
1396,128
1128,64
1292,128
1048,128
1496,128
1328,128
2160,256
1248,128
616,64
932,64
868,64
1448,128
2168,256
1388,128
628,64
184,16
468,32
1056,64
1484,128
1276,128
1012,128
616,64
1128,128
556,64
1256,128
1228,128
1268,128
1768,128
772,64
2864,256
1236,128
300,32
692,64
1112,128
632,64
1424,128
1568,128
1236,128
3256,256
4336,256
500,64
640,64
476,64
2012,128
1444,128
708,64
852,64
1408,128
920,64
2732,256
1704,256
1484,128
1140,128
2268,256
2660,256
692,64
2088,256
520,64
1548,128
2836,256
952,64
512,64
1340,128
1052,128
688,64
1972,256
392,32
1624,128
812,64
492,32
1580,128
1380,128
1148,128
1016,128
944,64
2248,128
1008,128
1284,128
1296,128
1548,128
732,64
1244,128
468,64
240,32
964,128
2012,256
1332,128
2920,256
708,64
3024,256
2592,256
1428,128
1448,128
2764,256
1908,128
672,64
1168,128
580,64
688,64
1412,128
1380,128
2220,256
2732,256
1068,128
1260,128
1536,128
348,32
1176,128
884,64
996,128
756,64
1576,128
1384,128
1908,128
1620,128
764,64
892,64
572,64
864,64
1096,64
1420,128
1396,128
1816,256
656,64
1300,128
1372,128
1356,128
1652,128
528,64
592,64
2276,256
640,64
1340,128
1364,128
2808,256
920,64
1304,128
1628,128
928,64
2876,256
1820,128
2932,256
1320,128
1292,128
1144,128
1232,64
600,64
984,64
1036,64
1672,128
616,64
1200,128
1280,128
3252,256
1232,128
1396,128
1152,128
628,64
1172,128
1168,128
1284,128
692,64
1336,128
640,64
2624,256
612,64
2428,256
976,128
1436,128
1496,128
1428,128
1496,128
736,64
888,64
2448,256
988,128
2364,256
684,64
572,64
628,64
508,64
1188,128
1460,128
640,64
920,64
1368,128
324,32
756,64
820,64
2096,256
600,64
488,32
524,64
1444,128
912,64
916,64
2040,128
2244,256
648,64
1244,128
656,64
1204,128
1364,128
3180,256
1016,128
516,64
852,128
1556,128
656,64
2216,256
1452,128
1416,128
616,64
1484,128
1208,128
2312,256
700,64
512,64
1328,128
2536,256
1988,128
1184,128
1288,128
2100,256
1404,128
2552,256
1580,128
1128,128
1796,128
1340,128
836,64
2832,256
1268,128
2440,256
1232,128
1992,256
780,64
548,64
1176,128
2556,256
1024,128
2888,256
792,64
1428,128
1316,128
720,64
664,64
1200,128
1012,64
1016,128
972,64
264,32
1328,128
936,64
1144,128
656,64
960,64
1452,128
1400,128
960,64
1164,128
1272,128
800,64
1148,128
1348,128
568,64
1504,128
1088,128
1676,128
564,64
1008,64
1296,128
652,64
2868,256
1532,128
2940,256
276,32
1656,128
1508,128
2160,256
616,64
724,64
2992,256
2180,256
1628,128
344,32
840,128
1596,128
744,64
1324,128
1292,128
1312,128
632,64
1152,128
1488,128
2312,256
1336,128
2172,256
1312,128
1048,128
888,64
1508,128
1576,128
1408,128
640,64
1632,128
2940,256
2392,256
1116,128
544,64
1008,128
1076,128
696,64
636,64
952,128
1452,128
1516,128
732,64
928,128
360,32
952,128
656,64
1152,128
1272,128
2452,256
988,64
656,64
520,64
1100,128
2036,128
880,128
1892,128
1012,128
2020,256
2408,256
2364,256
1328,128
1488,128
1632,128
2276,128
1436,128
1292,128
1536,128
1224,128
1332,128
912,64
720,64
792,64
1448,128
2264,256
988,64
1464,128
1256,128
2448,256
608,64
1228,128
1272,128
1900,128
380,32
2556,256
912,64
1836,128
1556,128
1164,128
1552,128
1216,128
1172,128
692,64
588,64
500,64
1020,128
1440,128
340,32
1536,128
1676,128
552,32
1264,128
1544,128
820,64
1456,128
1468,128
1208,128
1116,128
1428,64
1052,64
1292,128
1892,128
656,64
1328,128
2168,256
1300,128
1328,128
1600,128
1196,128
556,64
2016,256
256,32
1344,128
2244,256
1096,128
1040,128
1288,128
2520,256
1064,128
644,64
1312,128
372,32
540,64
1364,128
1208,128
448,64
2588,256
1488,128
1476,128
2544,256
488,32
980,128
1640,128
740,64
1156,128
984,128
684,64
664,64
1500,128
724,64
620,64
1856,128
820,64
2116,256
2252,256
916,64
1476,128
1180,128
908,64
848,64
472,32
3020,256
672,64
1064,128
1332,128
2148,256
900,64
956,64
1580,128
772,64
800,128
536,64
2048,128
1228,128
456,32
744,64
536,64
1936,256
668,64
1592,128
1120,128
2308,256
1612,128
1536,128
1088,128
552,32
884,64
596,64
708,64
1320,128
688,64
824,64
1252,128
536,64
1412,128
1456,128
1180,128
996,64
1688,128
1004,128
400,64
1088,128
2312,256
612,64
2292,256
1612,128
1964,256
1540,128
480,32
1184,128
1024,128
1284,128
1168,128
1296,128
2040,256
620,64
1020,128
744,64
1084,64
744,64
2584,256
1684,128
688,64
2408,256
1052,128
2724,256
656,64
1304,128
2712,256
1128,128
1216,128
816,64
1140,64
1092,128
1520,128
436,32
1220,128
3016,256
908,64
3076,256
2688,256
1120,128
1460,128
956,64
2240,256
880,128
1468,128
1792,128
1332,128
1104,128
800,64
1872,128
1008,128
1484,128
2568,256
1396,128
3152,256
540,64
424,64
1068,128
1280,128
2808,256
3136,256
2440,256
1272,128
1200,128
708,64
300,32
1776,128
740,64
588,64
2244,256
2488,256
676,64
1412,128
1564,128
820,64
776,64
1272,128
820,64
2284,256
1376,128
1276,128
596,64
772,64
1132,128
736,64
1196,128
2016,256
1192,128
2860,256
1224,128
1628,128
572,64
1536,128
1356,128
628,64
1168,128
1536,128
1424,128
3724,256
708,64
520,32
924,64
1896,128
856,64
2680,256
728,64
1124,128
312,32
832,64
1712,128
2772,256
928,64
1332,128
916,64
1232,128
1008,128
1012,128
1340,128
288,32
1120,128
824,64
1420,128
1484,128
1220,128
1212,128
1016,128
1104,128
1624,128
1328,128
844,64
620,64
2312,256
864,64
2480,256
1168,128
408,32
992,128
1204,128
808,64
448,32
1312,128
1316,128
1244,128
2464,256
2824,256
1068,128
708,64
1464,128
2012,128
2128,256
604,64
1324,128
1636,128
656,64
944,64
968,64
1552,128
1116,128
728,64
2308,256
1368,128
656,64
1752,128
420,64
1340,128
1104,128
1816,128
1308,128
1500,128
860,64
604,64
1420,128
728,64
596,32
772,64
1436,128
1364,128
1060,128
1316,128
1220,64
1232,128
700,64
1232,128
900,64
1028,128
1280,128
960,64
1372,128
1236,128
1172,128
1832,128
864,64
1176,128
1572,128
1520,128
1472,128
1620,128
372,64
392,32
972,128
612,64
3076,256
2880,256
1076,64
1808,128
1444,128
992,64
736,64
920,128
364,32
1068,64
672,64
2164,256
432,32
1232,128
1488,128
1164,128
3876,256
3332,256
1140,128
1320,128
2528,256
1064,128
792,128
1228,128
908,64
660,64
2680,256
852,64
1104,64
980,128
1444,128
1260,128
492,64
1172,128
1348,128
452,64
736,64
448,64
1084,128
888,64
1220,128
1284,128
748,64
1704,128
1420,128
1124,128
3124,256
1560,128
1916,128
1828,128
1444,128
1116,128
1140,128
740,64
2320,256
1364,128
792,64
1028,128
668,64
2680,256
2628,256
2572,256
1584,128
708,64
1460,128
2392,256
1352,128
2588,256
884,64
576,64
1348,128
1448,128
1240,128
1288,128
640,64
1560,128
988,128
612,64
1576,128
660,64
860,64
688,64
1796,256
1364,128
1304,128
1000,128
1536,128
620,64
824,64
1200,128
2284,256
668,64
1144,128
672,64
1208,128
472,32
1112,128
1276,128
868,64
1056,64
1276,128
2024,256
596,64
1040,64
972,64
1148,64
1812,128
1240,128
1388,128
520,32
1044,128
964,64
948,128
636,64
1132,128
904,64
1312,128
2896,256
912,64
868,64
980,64
1028,128
1276,128
2080,128
1048,128
1168,128
388,32
656,64
1376,128
316,32
1792,128
1632,128
1540,128
2276,256
976,64
1212,128
568,64
824,64
1952,128
696,64
788,64
860,64
820,64
404,32
2924,256
624,64
1012,128
1336,128
1324,128
576,64
2576,256
1156,128
1016,64
1528,128
556,32
1252,128
1036,64
764,64
688,64
344,32
1592,128
1432,128
284,32
512,32
1180,128
928,128
1112,128
756,64
1292,128
1724,128
1400,128
668,64
1368,128
1116,128
1392,128
1152,128
1332,128
1068,128
2044,256
1380,128
1380,128
1284,128
1660,128
1000,64
4540,512
2184,256
2476,256
2048,128
1268,128
1020,128
700,64
1168,128
684,64
2604,256
1224,128
1440,128
1872,256
292,32
1472,128
1256,128
680,64
692,64
1360,128
820,64
2060,128
1856,128
3076,256
1112,128
1000,128
3192,256
684,64
1512,128
3036,256
1120,128
868,64
1548,128
1740,128
1204,128
276,32
1132,128
1740,128
728,64
2780,256
236,32
1428,128
2500,256
1436,128
1204,128
620,64
344,32
708,64
936,64
996,128
2416,256
760,64
1528,128
1540,128
1084,128
1588,128
968,128
460,64
1904,128
636,64
1096,128
1360,128
876,64
1976,256
556,64
2048,256
372,32
320,32
1336,128
588,64
1628,128
1232,128
2656,256
1376,128
